,datetime,energy,gh,csky_ghi,tdry,wspd,pres_hpa,rhum,snowd_m,rainfall
1316,2021-02-25 20:00:00,0.0,0.0,0.0,13.0,2.4,991.9,66,0.0,0.0
1317,2021-02-25 21:00:00,0.0,0.0,0.0,12.3,2.4,991.9,70,0.0,0.0
1318,2021-02-25 22:00:00,0.0,0.0,0.0,11.7,2.5,991.9,72,0.0,0.0
1319,2021-02-25 23:00:00,0.0,0.0,0.0,11.0,2.6,991.9,76,0.0,0.0
1320,2021-02-26 00:00:00,0.0,0.0,0.0,10.3,2.7,991.9,79,0.0,0.0
1321,2021-02-26 01:00:00,0.0,0.0,0.0,9.7,2.8,991.9,83,0.0,0.0
1322,2021-02-26 02:00:00,0.0,0.0,0.0,9.0,2.9,991.9,87,0.0,0.0
1323,2021-02-26 03:00:00,0.0,0.0,0.0,8.3,2.9,991.9,91,0.0,0.0
1324,2021-02-26 04:00:00,0.0,0.0,0.0,7.7,3.0,991.9,95,0.0,0.0
1325,2021-02-26 05:00:00,0.0,0.0,0.0,7.0,3.1,991.9,100,0.0,0.0
1326,2021-02-26 06:00:00,0.0,0.0,0.0,7.0,4.1,992.9,93,0.0,0.0
1327,2021-02-26 07:00:00,0.0,39.14,64.89,6.0,5.2,993.9,93,0.0,0.0
1328,2021-02-26 08:00:00,0.45899999999999996,65.55,201.42,5.0,6.2,993.9,93,0.0,0.5
1329,2021-02-26 09:00:00,39.284,123.90226000000001,328.5,4.0,6.2,995.6,93,0.0,1.0
1330,2021-02-26 10:00:00,55.185,160.10736,424.49,5.0,2.6,996.4,86,0.0,1.0
1331,2021-02-26 11:00:00,60.052,180.15804,477.65,5.0,1.5,996.5,86,0.0,0.5
1332,2021-02-26 12:00:00,61.769,181.87796,482.21,6.0,2.6,996.5,87,0.0,0.0
1333,2021-02-26 13:00:00,62.31399999999999,165.08231999999998,437.68,7.0,4.1,996.7,81,0.0,0.0
1334,2021-02-26 14:00:00,62.355,131.59665,348.9,8.0,4.1,995.8,70,0.0,0.0
1335,2021-02-26 15:00:00,61.176,85.39260999999999,226.4,8.0,5.7,995.9,65,0.0,0.0
1336,2021-02-26 16:00:00,55.651,80.71368000000001,89.16,8.0,5.1,995.9,61,0.0,0.0
1337,2021-02-26 17:00:00,47.99,0.0,0.0,7.0,4.1,996.9,65,0.0,0.0
1338,2021-02-26 18:00:00,25.022,0.0,0.0,6.7,4.1,996.8,67,0.0,0.0
1339,2021-02-26 19:00:00,0.821,0.0,0.0,6.5,4.2,996.8,68,0.0,0.0
1340,2021-02-26 20:00:00,0.0,0.0,0.0,6.2,4.2,996.8,70,0.0,0.0
1341,2021-02-26 21:00:00,0.0,0.0,0.0,5.9,4.2,996.8,72,0.0,0.0
1342,2021-02-26 22:00:00,0.0,0.0,0.0,5.7,4.3,996.8,73,0.0,0.0
1343,2021-02-26 23:00:00,0.0,0.0,0.0,5.4,4.3,996.8,75,0.0,0.0
1344,2021-02-27 00:00:00,0.0,0.0,0.0,3.0,4.3,996.8,77,0.0,0.0
1345,2021-02-27 01:00:00,0.0,0.0,0.0,2.6,4.4,996.8,78,0.0,0.0
1346,2021-02-27 02:00:00,0.0,0.0,0.0,4.6,4.4,996.8,80,0.0,0.0
1347,2021-02-27 03:00:00,0.0,0.0,0.0,4.3,4.4,996.8,83,0.0,0.0
1348,2021-02-27 04:00:00,0.0,0.0,0.0,4.1,4.5,996.8,84,0.0,0.0
1349,2021-02-27 05:00:00,0.0,0.0,0.0,3.8,4.5,996.8,86,0.0,0.0
1350,2021-02-27 06:00:00,0.0,0.0,0.0,3.5,4.5,996.8,89,0.0,0.0
1351,2021-02-27 07:00:00,0.0,40.46,69.7,3.3,4.6,996.8,90,0.0,0.0
1352,2021-02-27 08:00:00,0.585,66.38,207.37,3.0,4.6,996.8,93,0.0,0.0
1353,2021-02-27 09:00:00,43.08,81.64,334.86,3.0,3.6,1002.1,93,0.0,0.0
1354,2021-02-27 10:00:00,56.41,90.77,431.0,3.0,4.1,1003.0,93,0.0,0.0
1355,2021-02-27 11:00:00,61.256,95.24,484.15,4.0,4.1,1003.0,80,0.0,0.0
1356,2021-02-27 12:00:00,62.821999999999996,95.59,488.58,4.0,4.6,1003.2,86,0.0,0.0
1357,2021-02-27 13:00:00,62.82,91.88,443.82,4.0,4.6,1003.2,86,0.0,0.0
1358,2021-02-27 14:00:00,61.78,83.65,354.7,4.0,3.6,1003.2,86,0.0,0.0
1359,2021-02-27 15:00:00,60.42,69.68,231.7,4.0,5.1,1003.2,86,0.0,0.0
1360,2021-02-27 16:00:00,56.836000000000006,46.38,93.55,4.0,2.1,1003.2,86,0.0,0.0
1361,2021-02-27 17:00:00,48.802,0.0,0.0,4.0,1.5,1003.2,86,0.0,0.0
1362,2021-02-27 18:00:00,23.515,0.0,0.0,3.9,1.5,1003.2,88,0.0,0.0
1363,2021-02-27 19:00:00,0.809,0.0,0.0,3.9,1.4,1003.2,88,0.0,0.0
1364,2021-02-27 20:00:00,0.0,0.0,0.0,3.8,1.4,1003.2,89,0.0,0.0
1365,2021-02-27 21:00:00,0.0,0.0,0.0,3.7,1.4,1003.2,90,0.0,0.0
1366,2021-02-27 22:00:00,0.0,0.0,0.0,3.7,1.3,1003.2,90,0.0,0.0
1367,2021-02-27 23:00:00,0.0,0.0,0.0,3.6,1.3,1003.2,91,0.0,0.0
1368,2021-03-01 00:00:00,0.0,0.0,0.0,3.2,1.6,999.3,91,0.0,0.0
1369,2021-03-01 01:00:00,0.0,0.0,0.0,3.1,1.7,999.3,92,0.0,0.0
1370,2021-03-01 02:00:00,0.0,0.0,0.0,2.9,1.9,999.3,93,0.0,0.0
1371,2021-03-01 03:00:00,0.0,0.0,0.0,2.8,2.0,999.3,94,0.0,0.0
1372,2021-03-01 04:00:00,0.0,0.0,0.0,2.6,2.1,999.3,95,0.0,0.0
1373,2021-03-01 05:00:00,0.0,0.0,0.0,2.5,2.2,999.3,96,0.0,0.0
1374,2021-03-01 06:00:00,0.0,0.0,0.0,2.3,2.4,999.3,97,0.0,0.0
1375,2021-03-01 07:00:00,0.0,44.28,84.77,2.2,2.5,999.3,98,0.0,0.0
1376,2021-03-01 08:00:00,0.163,68.81,225.56,2.0,2.6,999.3,100,0.0,0.0
1377,2021-03-01 09:00:00,12.019,83.53,354.19,2.0,3.1,999.1,100,0.0,0.0
1378,2021-03-01 10:00:00,16.111,92.38,450.68,3.0,2.6,999.1,100,0.0,0.0
1379,2021-03-01 11:00:00,20.994,96.71,503.74,4.0,2.1,999.2,93,0.0,0.0
1380,2021-03-01 12:00:00,54.648999999999994,97.03,507.72,5.0,2.6,999.3,86,0.0,0.0
1381,2021-03-01 13:00:00,63.528999999999996,418.45092999999997,462.24,6.0,1.0,998.5,87,0.0,0.0
1382,2021-03-01 14:00:00,63.175,369.09463999999997,372.1,7.0,1.5,998.6,81,0.0,0.0
1383,2021-03-01 15:00:00,61.762,244.69965,247.64,8.0,1.0,997.7,81,0.0,0.0
1384,2021-03-01 16:00:00,50.873000000000005,104.911194,106.91,8.0,1.0,997.9,81,0.0,0.0
1385,2021-03-01 17:00:00,27.884,1.86,0.12,6.0,2.1,996.9,87,0.0,0.0
1386,2021-03-01 18:00:00,9.057,0.0,0.0,5.0,2.1,997.6,93,0.0,0.0
1387,2021-03-01 19:00:00,0.17,0.0,0.0,4.0,1.5,997.5,93,0.0,0.0
1388,2021-03-01 20:00:00,0.0,0.0,0.0,3.7,1.5,997.4,93,0.0,0.0
1389,2021-03-01 21:00:00,0.0,0.0,0.0,3.4,1.4,997.4,93,0.0,0.0
1390,2021-03-01 22:00:00,0.0,0.0,0.0,3.1,1.4,997.4,94,0.0,0.0
1391,2021-03-01 23:00:00,0.0,0.0,0.0,2.8,1.3,997.4,95,0.0,0.0
1392,2021-03-02 00:00:00,0.0,0.0,0.0,2.5,1.3,997.4,95,0.0,0.0
1393,2021-03-02 01:00:00,0.0,0.0,0.0,2.2,1.3,997.4,95,0.0,0.0
1394,2021-03-02 02:00:00,0.0,0.0,0.0,1.8,1.2,997.4,97,0.0,0.0
1395,2021-03-02 03:00:00,0.0,0.0,0.0,1.5,1.2,997.4,97,0.0,0.0
1396,2021-03-02 04:00:00,0.0,0.0,0.0,1.2,1.2,997.4,97,0.0,0.0
1397,2021-03-02 05:00:00,0.0,0.0,0.0,0.9,1.1,997.4,98,0.0,0.0
1398,2021-03-02 06:00:00,0.0,0.0,0.0,0.6,1.1,997.4,99,0.0,0.0
1399,2021-03-02 07:00:00,0.0,45.51,90.0,0.3,1.0,997.4,99,0.0,0.0
1400,2021-03-02 08:00:00,0.003,69.61,231.74,0.0,1.0,997.4,100,0.0,0.0
1401,2021-03-02 09:00:00,0.626,84.15,360.7,1.0,1.5,996.9,100,0.0,0.0
1402,2021-03-02 10:00:00,5.27,413.96988,457.29,4.0,1.0,997.0,93,0.0,0.0
1403,2021-03-02 11:00:00,33.444,506.16852,510.29,8.0,1.0,997.4,75,0.0,0.0
1404,2021-03-02 12:00:00,29.557,509.95764,514.11,10.0,1.5,997.9,66,0.0,0.0
1405,2021-03-02 13:00:00,56.278999999999996,464.05734,468.38,12.0,2.1,997.2,46,0.0,0.0
1406,2021-03-02 14:00:00,56.278999999999996,374.41238,377.9,13.0,3.1,996.4,47,0.0,0.0
1407,2021-03-02 15:00:00,63.53,250.3157,252.97,14.0,3.1,996.5,47,0.0,0.0
1408,2021-03-02 16:00:00,57.093,110.26082,111.43,14.0,2.1,996.7,44,0.0,0.0
1409,2021-03-02 17:00:00,49.70399999999999,4.34,0.71,12.0,1.5,995.7,50,0.0,0.0
1410,2021-03-02 18:00:00,26.752,0.0,0.0,8.0,1.0,984.5,61,0.0,0.0
1411,2021-03-02 19:00:00,1.4669999999999999,0.0,0.0,7.0,2.1,995.9,65,0.0,0.0
1412,2021-03-02 20:00:00,0.0,0.0,0.0,6.0,1.3,995.8,70,0.0,0.0
1413,2021-03-02 21:00:00,0.0,0.0,0.0,5.0,0.5,995.8,75,0.0,0.0
1414,2021-03-02 22:00:00,0.0,0.0,0.0,4.0,1.0,995.6,80,0.0,0.0
1415,2021-03-02 23:00:00,0.0,0.0,0.0,3.9,1.1,995.6,81,0.0,0.0
1416,2021-03-03 00:00:00,0.0,0.0,0.0,3.8,1.1,995.6,81,0.0,0.0
1417,2021-03-03 01:00:00,0.0,0.0,0.0,3.7,1.1,995.6,82,0.0,0.0
1418,2021-03-03 02:00:00,0.0,0.0,0.0,3.6,1.2,995.6,83,0.0,0.0
1419,2021-03-03 03:00:00,0.0,0.0,0.0,3.5,1.3,995.6,83,0.0,0.0
1420,2021-03-03 04:00:00,0.0,0.0,0.0,3.4,1.3,995.6,84,0.0,0.0
1421,2021-03-03 05:00:00,0.0,0.0,0.0,3.3,1.4,995.6,84,0.0,0.0
1422,2021-03-03 06:00:00,0.0,0.0,0.0,3.2,1.4,995.6,85,0.0,0.0
1423,2021-03-03 07:00:00,0.0,92.65044,95.31,3.1,1.4,995.6,86,0.0,0.0
1424,2021-03-03 08:00:00,1.161,231.3199,237.96,3.0,1.5,995.6,86,0.0,0.0
1425,2021-03-03 09:00:00,50.818999999999996,356.00162,367.25,4.0,2.1,993.4,86,0.0,0.0
1426,2021-03-03 10:00:00,61.118,449.70105,463.91,6.0,3.1,992.5,81,0.0,0.0
1427,2021-03-03 11:00:00,64.387,499.5171,516.85,9.0,2.6,992.5,70,0.0,0.0
1428,2021-03-03 12:00:00,64.899,365.70602,520.5,12.0,3.1,993.2,58,0.0,0.0
1429,2021-03-03 13:00:00,20.500999999999998,436.73935,474.51,13.0,2.6,992.6,58,0.0,0.0
1430,2021-03-03 14:00:00,9.995,280.29233,383.69,15.0,3.6,991.7,47,0.0,0.0
1431,2021-03-03 15:00:00,60.931000000000004,195.41111999999998,258.3,15.0,2.1,991.0,47,0.0,0.0
1432,2021-03-03 16:00:00,59.632,51.11,115.98,13.0,2.6,991.0,58,0.0,0.0
1433,2021-03-03 17:00:00,52.637,6.69,1.73,11.0,2.1,989.8,66,0.0,0.0
1434,2021-03-03 18:00:00,30.816999999999997,0.0,0.0,9.5,1.8,989.5,70,0.0,0.0
1435,2021-03-03 19:00:00,2.147,0.0,0.0,8.0,1.5,989.5,75,0.0,0.0
1436,2021-03-03 20:00:00,0.0,0.0,0.0,7.0,1.0,989.2,75,0.0,0.0
1437,2021-03-03 21:00:00,0.0,0.0,0.0,6.8,1.0,989.1,77,0.0,0.0
1438,2021-03-03 22:00:00,0.0,0.0,0.0,6.7,1.0,989.1,78,0.0,0.0
1439,2021-03-03 23:00:00,0.0,0.0,0.0,6.5,1.0,989.1,80,0.0,0.0
1440,2021-03-04 00:00:00,0.0,0.0,0.0,6.3,1.0,989.1,81,0.0,0.0
1441,2021-03-04 01:00:00,0.0,0.0,0.0,6.2,1.0,989.1,82,0.0,0.0
1442,2021-03-04 02:00:00,0.0,0.0,0.0,6.0,1.0,989.1,83,0.0,0.0
1443,2021-03-04 03:00:00,0.0,0.0,0.0,5.8,1.0,989.1,85,0.0,0.0
1444,2021-03-04 04:00:00,0.0,0.0,0.0,5.7,1.0,989.1,86,0.0,0.0
1445,2021-03-04 05:00:00,0.0,0.0,0.0,5.5,1.0,989.1,88,0.0,0.0
1446,2021-03-04 06:00:00,0.0,0.0,0.0,5.3,1.0,989.1,90,0.0,0.0
1447,2021-03-04 07:00:00,0.0,92.69355999999999,100.71,5.2,1.0,989.1,91,0.0,0.0
1448,2021-03-04 08:00:00,1.474,221.09354,244.23,5.0,1.0,989.1,93,0.0,0.0
1449,2021-03-04 09:00:00,52.568999999999996,140.99586000000002,373.82,6.0,1.5,984.0,93,0.0,0.0
1450,2021-03-04 10:00:00,58.887,177.48009,470.55,7.0,4.1,983.1,87,0.0,0.5
1451,2021-03-04 11:00:00,64.524,197.41759,523.41,6.0,5.1,983.3,93,0.0,0.5
1452,2021-03-04 12:00:00,65.275,98.42,526.88,5.0,3.6,983.1,100,0.0,1.0
1453,2021-03-04 13:00:00,65.801,94.78,480.64,5.0,4.6,982.0,93,0.0,1.0
1454,2021-03-04 14:00:00,65.245,86.86,389.48,4.0,5.1,982.0,93,0.0,0.5
1455,2021-03-04 15:00:00,52.299,73.57,263.64,3.0,5.1,981.9,100,0.0,0.0
1456,2021-03-04 16:00:00,62.425,52.0,120.54,3.0,4.6,981.8,93,0.0,0.0
1457,2021-03-04 17:00:00,55.986999999999995,8.9,3.09,2.0,5.1,981.8,100,0.0,0.0
1458,2021-03-04 18:00:00,32.531,0.0,0.0,1.9,5.0,981.7,98,0.0,0.0
1459,2021-03-04 19:00:00,1.899,0.0,0.0,1.7,4.9,981.7,97,0.0,0.5
1460,2021-03-04 20:00:00,0.0,0.0,0.0,1.6,4.8,981.7,96,0.0,0.0
1461,2021-03-04 21:00:00,0.0,0.0,0.0,1.4,4.7,981.7,96,0.0,0.0
1462,2021-03-04 22:00:00,0.0,0.0,0.0,1.3,4.6,981.7,95,0.0,0.0
1463,2021-03-04 23:00:00,0.0,0.0,0.0,1.1,4.5,981.7,94,0.0,0.0
1464,2021-03-05 00:00:00,0.0,0.0,0.0,1.5,4.3,981.7,92,0.0,0.0
1465,2021-03-05 01:00:00,0.0,0.0,0.0,0.9,4.2,981.7,91,0.0,0.0
1466,2021-03-05 02:00:00,0.0,0.0,0.0,0.7,4.1,981.7,91,0.0,0.0
1467,2021-03-05 03:00:00,0.0,0.0,0.0,0.6,4.0,981.7,89,0.0,0.0
1468,2021-03-05 04:00:00,0.0,0.0,0.0,0.4,3.9,981.7,89,0.0,0.0
1469,2021-03-05 05:00:00,0.0,0.0,0.0,0.3,3.8,981.7,88,0.0,0.0
1470,2021-03-05 06:00:00,0.0,0.0,0.0,0.1,3.7,981.7,87,0.0,0.0
1471,2021-03-05 07:00:00,0.0,96.13943,106.2,0.0,3.6,981.7,87,0.0,0.0
1472,2021-03-05 08:00:00,1.545,226.80577000000002,250.54,2.0,2.1,988.2,80,0.0,0.0
1473,2021-03-05 09:00:00,55.13399999999999,344.3729,380.41,2.0,4.6,989.4,80,0.0,0.0
1474,2021-03-05 10:00:00,64.72800000000001,431.99377000000004,477.2,2.0,4.1,989.4,74,0.0,0.0
1475,2021-03-05 11:00:00,66.691,479.7647,529.97,3.0,2.6,990.4,51,0.0,0.0
1476,2021-03-05 12:00:00,66.278,482.74307000000005,533.26,3.0,2.1,990.5,44,0.0,0.0
1477,2021-03-05 13:00:00,65.221,440.63907,486.75,4.0,2.6,991.5,48,0.0,0.0
1478,2021-03-05 14:00:00,65.551,357.81613,395.26,4.0,2.6,991.6,48,0.0,0.0
1479,2021-03-05 15:00:00,55.266000000000005,243.48985,268.97,4.0,2.1,991.6,44,0.0,0.0
1480,2021-03-05 16:00:00,29.910999999999998,124.11935,125.13,4.0,2.1,992.5,48,0.0,0.0
1481,2021-03-05 17:00:00,5.494,10.99,4.75,2.0,1.5,992.5,55,0.0,0.0
1482,2021-03-05 18:00:00,3.2760000000000002,0.0,0.0,1.0,1.0,993.3,64,0.0,0.0
1483,2021-03-05 19:00:00,1.9380000000000002,0.0,0.0,0.0,1.0,994.1,73,0.0,0.0
1484,2021-03-05 20:00:00,0.0,0.0,0.0,-1.0,1.0,994.1,70,0.0,0.0
1485,2021-03-05 21:00:00,0.0,0.0,0.0,-2.0,1.0,994.1,74,0.0,0.0
1486,2021-03-05 22:00:00,0.0,0.0,0.0,-3.0,1.0,994.1,86,0.0,0.0
1487,2021-03-05 23:00:00,0.0,0.0,0.0,-2.0,1.5,995.5,74,0.0,0.0
1488,2021-03-06 00:00:00,0.0,0.0,0.0,-1.8,1.4,995.5,74,0.0,0.0
1489,2021-03-06 01:00:00,0.0,0.0,0.0,-1.6,1.4,995.5,74,0.0,0.0
1490,2021-03-06 02:00:00,0.0,0.0,0.0,-1.3,1.3,995.5,74,0.0,0.0
1491,2021-03-06 03:00:00,0.0,0.0,0.0,-1.1,1.3,995.5,74,0.0,0.0
1492,2021-03-06 04:00:00,0.0,0.0,0.0,-0.9,1.2,995.5,74,0.0,0.0
1493,2021-03-06 05:00:00,0.0,0.0,0.0,-0.7,1.2,995.5,74,0.0,0.0
1494,2021-03-06 06:00:00,0.0,3.47,0.44,-0.4,1.1,995.5,74,0.0,0.0
1495,2021-03-06 07:00:00,0.0,106.05413999999999,111.76,-0.2,1.1,995.5,74,0.0,0.0
1496,2021-03-06 08:00:00,0.23199999999999998,241.58222999999998,256.89,0.0,1.0,995.5,74,0.0,0.0
1497,2021-03-06 09:00:00,19.824,362.1685,387.02,1.0,1.0,996.9,64,0.0,0.0
1498,2021-03-06 10:00:00,28.837,450.4239,483.85,2.0,2.1,997.0,64,0.0,0.0
1499,2021-03-06 11:00:00,32.632,496.7141,536.53,3.0,4.1,997.1,60,0.0,0.0
1500,2021-03-06 12:00:00,23.069000000000003,488.5096,539.63,4.0,1.5,997.2,55,0.0,0.0
1501,2021-03-06 13:00:00,21.496,446.1612,492.85,4.0,1.5,996.4,60,0.0,0.0
1502,2021-03-06 14:00:00,31.285999999999998,363.03952000000004,401.03,5.0,2.1,996.4,56,0.0,0.0
1503,2021-03-06 15:00:00,18.832,248.31492999999998,274.3,5.0,2.6,995.6,56,0.0,0.0
1504,2021-03-06 16:00:00,15.25,117.44944,129.74,5.0,2.6,994.6,56,0.0,0.0
1505,2021-03-06 17:00:00,9.304,12.97,6.66,3.0,2.1,994.6,60,0.0,0.0
1506,2021-03-06 18:00:00,4.06,0.0,0.0,2.0,2.1,994.4,69,0.0,0.0
1507,2021-03-06 19:00:00,0.318,0.0,0.0,0.0,0.5,994.2,72,0.0,0.0
1508,2021-03-06 20:00:00,0.0,0.0,0.0,1.0,1.5,993.0,74,0.0,0.0
1509,2021-03-06 21:00:00,0.0,0.0,0.0,0.9,1.5,993.0,75,0.0,0.0
1510,2021-03-06 22:00:00,0.0,0.0,0.0,0.8,1.4,993.0,75,0.0,0.0
1511,2021-03-06 23:00:00,0.0,0.0,0.0,0.8,1.4,993.0,75,0.0,0.0
1512,2021-03-07 00:00:00,0.0,0.0,0.0,0.7,1.3,993.0,76,0.0,0.0
1513,2021-03-07 01:00:00,0.0,0.0,0.0,0.6,1.3,993.0,76,0.0,0.0
1514,2021-03-07 02:00:00,0.0,0.0,0.0,0.5,1.3,993.0,77,0.0,0.0
1515,2021-03-07 03:00:00,0.0,0.0,0.0,0.4,1.2,993.0,77,0.0,0.0
1516,2021-03-07 04:00:00,0.0,0.0,0.0,0.3,1.2,993.0,78,0.0,0.0
1517,2021-03-07 05:00:00,0.0,0.0,0.0,0.3,1.1,993.0,78,0.0,0.0
1518,2021-03-07 06:00:00,0.0,6.48,1.62,0.2,1.1,993.0,79,0.0,0.0
1519,2021-03-07 07:00:00,0.0,82.47883,117.39,0.1,1.0,993.0,79,0.0,0.0
1520,2021-03-07 08:00:00,0.012,164.27581999999998,263.27,0.0,1.0,993.0,86,0.0,0.0
1521,2021-03-07 09:00:00,1.726,217.02899,393.65,1.0,0.5,989.1,80,0.0,0.0
1522,2021-03-07 10:00:00,5.056,230.18651,490.51,2.0,2.1,988.3,74,0.0,0.0
1523,2021-03-07 11:00:00,10.414000000000001,204.83665,543.08,3.0,4.6,988.4,64,0.0,0.0
1524,2021-03-07 12:00:00,9.377,99.76,545.98,3.0,5.7,988.4,64,0.0,0.0
1525,2021-03-07 13:00:00,12.485,188.18811000000002,498.94,3.0,6.7,987.6,55,0.0,0.0
1526,2021-03-07 14:00:00,22.573,153.42758,406.78,2.0,6.7,987.6,59,0.0,0.0
1527,2021-03-07 15:00:00,21.708000000000002,253.13095,279.62,3.0,6.7,986.5,55,0.0,0.0
1528,2021-03-07 16:00:00,13.437999999999999,133.28471000000002,134.37,2.0,4.1,985.7,64,0.0,0.0
1529,2021-03-07 17:00:00,8.041,14.86,8.78,0.0,3.6,985.5,64,0.0,0.0
1530,2021-03-07 18:00:00,2.031,0.0,0.0,1.0,3.6,985.3,69,0.0,0.0
1531,2021-03-07 19:00:00,0.051,0.0,0.0,1.0,3.5,985.4,71,0.0,0.0
1532,2021-03-07 20:00:00,0.0,0.0,0.0,1.0,3.5,985.4,72,0.0,0.0
1533,2021-03-07 21:00:00,0.0,0.0,0.0,1.0,3.4,985.4,75,0.0,0.0
1534,2021-03-07 22:00:00,0.0,0.0,0.0,1.0,3.3,985.4,76,0.0,0.0
1535,2021-03-07 23:00:00,0.0,0.0,0.0,1.0,3.2,985.4,79,0.0,0.0
1536,2021-03-08 00:00:00,0.0,0.0,0.0,1.0,3.2,985.4,80,0.0,0.0
1537,2021-03-08 01:00:00,0.0,0.0,0.0,0.0,3.1,985.4,83,0.0,0.0
1538,2021-03-08 02:00:00,0.0,0.0,0.0,1.0,3.0,985.4,85,0.0,0.0
1539,2021-03-08 03:00:00,0.0,0.0,0.0,1.0,3.0,985.4,87,0.0,0.0
1540,2021-03-08 04:00:00,0.0,0.0,0.0,1.0,2.9,985.4,90,0.0,0.0
1541,2021-03-08 05:00:00,0.0,0.0,0.0,1.0,2.8,985.4,92,0.0,0.0
1542,2021-03-08 06:00:00,0.0,9.28,3.38,1.0,2.7,985.4,95,0.0,0.0
1543,2021-03-08 07:00:00,0.0,52.43,123.09,1.0,2.7,985.4,97,0.0,0.0
1544,2021-03-08 08:00:00,0.9279999999999999,74.2,269.69,1.0,2.6,985.4,100,0.0,0.0
1545,2021-03-08 09:00:00,14.217,87.75,400.3,1.0,1.5,986.4,100,0.0,0.0
1546,2021-03-08 10:00:00,29.447,187.52051,497.17,2.0,2.6,986.4,93,0.0,0.0
1547,2021-03-08 11:00:00,40.7,207.30338,549.62,3.0,1.5,986.5,74,0.0,0.0
1548,2021-03-08 12:00:00,57.292,208.32176,552.32,5.0,1.5,986.6,60,0.0,0.0
1549,2021-03-08 13:00:00,62.644,457.16925,505.01,4.0,2.1,985.9,55,0.0,0.0
1550,2021-03-08 14:00:00,54.83,373.44104,412.52,5.0,2.1,985.8,48,0.0,0.0
1551,2021-03-08 15:00:00,50.628,257.947,284.94,5.0,2.1,985.9,52,0.0,0.0
1552,2021-03-08 16:00:00,36.104,125.84126,139.01,5.0,2.1,985.9,52,0.0,0.0
1553,2021-03-08 17:00:00,23.604,16.67,11.1,4.0,3.1,984.9,55,0.0,0.0
1554,2021-03-08 18:00:00,7.562,0.0,0.0,3.8,3.1,984.9,58,0.0,0.0
1555,2021-03-08 19:00:00,0.495,0.0,0.0,3.6,3.0,984.9,59,0.0,0.0
1556,2021-03-08 20:00:00,0.0,0.0,0.0,3.4,3.0,984.9,61,0.0,0.0
1557,2021-03-08 21:00:00,0.0,0.0,0.0,3.2,3.0,984.9,64,0.0,0.0
1558,2021-03-08 22:00:00,0.0,0.0,0.0,3.0,2.9,984.9,66,0.0,0.0
1559,2021-03-08 23:00:00,0.0,0.0,0.0,2.8,2.9,984.9,68,0.0,0.0
1560,2021-03-09 00:00:00,0.0,0.0,0.0,-0.4,2.9,984.9,71,0.0,0.0
1561,2021-03-09 01:00:00,0.0,0.0,0.0,-0.4,2.8,984.9,73,0.0,0.0
1562,2021-03-09 02:00:00,0.0,0.0,0.0,2.2,2.8,984.9,75,0.0,0.0
1563,2021-03-09 03:00:00,0.0,0.0,0.0,2.0,2.8,984.9,78,0.0,0.0
1564,2021-03-09 04:00:00,0.0,0.0,0.0,1.8,2.7,984.9,81,0.0,0.0
1565,2021-03-09 05:00:00,0.0,0.0,0.0,1.6,2.7,984.9,84,0.0,0.0
1566,2021-03-09 06:00:00,0.0,11.91,5.61,1.4,2.7,984.9,87,0.0,0.0
1567,2021-03-09 07:00:00,0.0,116.6528,128.86,1.2,2.6,984.9,89,0.0,0.0
1568,2021-03-09 08:00:00,0.047,249.97157,276.13,1.0,2.6,984.9,86,0.0,0.0
1569,2021-03-09 09:00:00,3.542,153.49546999999998,406.96,2.0,3.6,981.5,86,0.0,0.0
1570,2021-03-09 10:00:00,7.022,96.48,503.82,3.0,3.1,981.7,86,0.0,0.0
1571,2021-03-09 11:00:00,10.25,100.45,556.15,3.0,3.1,981.8,86,0.0,0.0
1572,2021-03-09 12:00:00,22.933000000000003,210.7055,558.64,2.0,3.1,980.8,100,0.0,0.5
1573,2021-03-09 13:00:00,51.93899999999999,192.76326,511.07,2.0,3.1,980.7,93,0.0,0.5
1574,2021-03-09 14:00:00,26.819000000000003,157.75378,418.25,2.0,3.6,980.7,93,0.0,0.5
1575,2021-03-09 15:00:00,13.118,109.47151000000001,290.24,2.0,1.5,979.7,93,0.0,1.0
1576,2021-03-09 16:00:00,13.883,56.21,143.66,2.0,2.1,980.7,93,0.0,0.5
1577,2021-03-09 17:00:00,15.327,18.4,13.58,2.0,2.1,980.7,93,0.0,0.5
1578,2021-03-09 18:00:00,1.693,0.0,0.0,2.0,2.0,980.7,93,0.0,0.5
1579,2021-03-09 19:00:00,0.040999999999999995,0.0,0.0,2.0,1.9,980.7,94,0.0,0.5
1580,2021-03-09 20:00:00,0.0,0.0,0.0,2.0,1.7,980.7,94,0.0,0.0
1581,2021-03-09 21:00:00,0.0,0.0,0.0,2.0,1.6,980.7,95,0.0,0.0
1582,2021-03-09 22:00:00,0.0,0.0,0.0,2.0,1.5,980.7,95,0.0,0.0
1583,2021-03-09 23:00:00,0.0,0.0,0.0,2.0,1.4,980.7,96,0.0,0.0
1584,2021-03-10 00:00:00,0.0,0.0,0.0,2.0,1.2,980.7,96,0.0,0.0
1585,2021-03-10 01:00:00,0.0,0.0,0.0,2.0,1.1,980.7,97,0.0,0.0
1586,2021-03-10 02:00:00,0.0,0.0,0.0,2.0,1.0,980.7,97,0.0,0.0
1587,2021-03-10 03:00:00,0.0,0.0,0.0,2.0,0.9,980.7,98,0.0,0.0
